Time (s),dln[SiH2(2)]/dln[k1]: SiH4(1)=SiH2(2)+H2(3),dln[SiH2(2)]/dln[k2]: Si2H6(4)=SiH4(1)+SiH2(2),dln[SiH2(2)]/dln[k3]: Si2H6(4)=H2(3)+SiH3SiH(5),dln[SiH2(2)]/dln[k5]: SiH2(2)+SiH2(2)=H4Si2(7),dln[SiH2(2)]/dln[k12]: H3Si(8)+H3Si(8)=Si2H6(4),dln[SiH2(2)]/dln[k23]: H2(3)+H3Si2(12)=H5Si2(11),dln[SiH2(2)]/dln[k30]: Si2H6(4)+HSi(10)=H7Si3(31),dln[SiH2(2)]/dln[k33]: SiH4(1)+H3Si2(12)=H7Si3(31),dln[SiH2(2)]/dG[SiH4(1)],dln[SiH2(2)]/dG[SiH2(2)],dln[SiH2(2)]/dG[H2(3)],dln[SiH2(2)]/dG[Si2H6(4)],dln[SiH2(2)]/dG[H3Si(8)],dln[SiH2(2)]/dG[HSi(10)],dln[SiH2(2)]/dG[H3Si2(12)]
0.0009690942894233843,1.0020005037800974,-0.35353411721398892,-0.035321763683926796,-0.00034243015993760641,5.1772696279793086e-06,6.0676933236341837e-06,3.7719379951506356e-06,3.5272194049696109e-06,-0.54856012520872577,-0.54878287965426076,-9.6342751629961538e-05,0.54860582621695364,1.2720948144111558e-06,-6.0116035083130157e-06,-1.8429449456316374e-06
0.0009999999999999998,0.99035159723281485,-0.34268615465427343,-0.036385711116809882,-0.00034904949806461812,6.0675099067786444e-06,6.6733505331660036e-06,4.075078116413264e-06,3.8026490041690285e-06,-0.54212757537560763,-0.54235792471142696,-0.00010015198885558987,0.54217557930562177,8.825728539506323e-07,-6.4363415914526463e-06,-2.0706068931936974e-06
0.0010191907879639284,1.0021414785973684,-0.34267248743432271,-0.03774831227891156,-0.00035992364932587768,6.7764122771922642e-06,7.2014923878548748e-06,4.3515465332311679e-06,4.0555027116031982e-06,-0.54854637107489779,-0.54878595808881181,-0.00010450778229246447,0.54859678296609815,6.3399515336532614e-07,-6.8348923613346561e-06,-2.2619702114370518e-06
0.0010692872865044724,1.0022823825722651,-0.3325085301694215,-0.040189929617200533,-0.00037772606288978295,8.586139537477173e-06,8.4623010084014179e-06,4.9840483409781855e-06,4.6304218699763971e-06,-0.54853055642777604,-0.54878748256907783,-0.00011302306745950937,0.54858597437545187,-1.3068659426304711e-07,-7.7168231354187622e-06,-2.7354783916504226e-06
0.0011193837850450165,1.0024230666832501,-0.32297713326805694,-0.042644731442763317,-0.00039583639520466603,1.0615031118683188e-05,9.8550614275248943e-06,5.671391467771144e-06,5.2536684673454677e-06,-0.5485127941106227,-0.5487875665411831,-0.00012189303635872695,0.54857352060313624,-1.0285413677223156e-06,-8.6579941358471993e-06,-3.2657576121443887e-06
0.0012195767821261045,1.0027032645152598,-0.30558970756437753,-0.047587455984740103,-0.00043297601578678487,1.5363001583278717e-05,1.3054790745647971e-05,7.2183518756332505e-06,6.6519489269055625e-06,-0.54847181138750478,-0.5487838017246095,-0.00014071400180461576,0.54854409072354404,-3.2493643112145225e-06,-1.0720381791949761e-05,-4.5048985297122902e-06
0.0013097504794990838,1.0029535189605789,-0.29159588908162853,-0.052066287264075459,-0.0004674417300165667,2.0465281513744182e-05,1.642969994508579e-05,8.8175426326787626e-06,8.0928017125243364e-06,-0.54842914555912392,-0.54877637820021441,-0.00015890734743992393,0.54851292647352701,-5.7665871128780003e-06,-1.2784903485920791e-05,-5.8336794212594313e-06
0.001399924176872063,1.0032014092049055,-0.27893722378470986,-0.056567171050289557,-0.00050288343726165156,2.6396930542941705e-05,2.0296553645222451e-05,1.0624312109755772e-05,9.7168462205381609e-06,-0.54838140354013176,-0.54876554313126868,-0.00017831227156479783,0.54847777145885024,-8.8110340898166553e-06,-1.5050245356826439e-05,-7.3742302336157306e-06
0.0014900978742450424,1.0034465057533439,-0.26743137741078549,-0.061084835459307041,-0.00053929133902555655,3.3197427833404643e-05,2.4674877821699151e-05,1.2649664549720549e-05,1.1534117274934298e-05,-0.54832889818716157,-0.54875162150726664,-0.00019894977513124407,0.54843897497591743,-1.2416020107537157e-05,-1.7519690871685035e-05,-9.134122514693878e-06
0.0015802715716180216,1.003688449153143,-0.25692776644495191,-0.065614928223203292,-0.00057665504618456369,4.0903682910304781e-05,2.9581966436068983e-05,1.4904459987388472e-05,1.3554630535674008e-05,-0.54827188638761526,-0.54873488413445037,-0.00022083970060912406,0.54839682886138719,-1.6613529194222336e-05,-2.0196530981442281e-05,-1.1119567710682719e-05
0.001670445268991001,1.0039269351873783,-0.24730093541221884,-0.070153824888811001,-0.00061496372200303055,4.9550210717204053e-05,3.5033069268267772e-05,1.7399394668065404e-05,1.5788351947193098e-05,-0.54821058060234584,-0.54871555893026447,-0.00024400082476067034,0.548351579138604,-2.1434262254180149e-05,-2.3084070442638381e-05,-1.3335547056313818e-05
0.0017606189663639802,1.004161703646999,-0.23844552545186812,-0.074698483096573023,-0.00065420619069558915,5.9169289741745877e-05,4.1041568383955714e-05,2.0144982301200473e-05,1.8245168763167983e-05,-0.54814515765642047,-0.54869383949456962,-0.00026845094430426477,0.54830343489905831,-2.6907678531948241e-05,-2.6185627543865503e-05,-1.5785934183786062e-05
0.0018507926637369595,1.0043925297395047,-0.23027240527847825,-0.079246330521327651,-0.00069437102074588813,6.9791107127256972e-05,4.7619144413121733e-05,2.3151536489573583e-05,2.0934862399376696e-05,-0.54807576552796311,-0.54866989170194247,-0.00029420695534083707,0.54825257517207471,-3.3062033306772402e-05,-2.9504529211124237e-05,-1.8473610959830254e-05
0.0019409663611099387,1.0046192174421158,-0.22270566284916249,-0.083795177739867735,-0.00073544658957509367,8.1443890924232323e-05,5.4775929617999986e-05,2.6429155172357149e-05,2.3867084126222939e-05,-0.5480025286488226,-0.54864385882834676,-0.00032128492539497812,0.54819915429717947,-3.9924413039929027e-05,-3.3044103616991144e-05,-2.1400574089316773e-05
0.002031140058482918,1.0048415943021201,-0.21568024233899538,-0.088343149787849254,-0.00077742113428579118,9.4154029966574707e-05,6.2520646362797098e-05,2.9987707504956018e-05,2.7051334098826369e-05,-0.54792555208318094,-0.54861586557726671,-0.00034970015782625179,0.54814330616604123,-4.7520768556916167e-05,-3.6807671899951396e-05,-2.4568031263494156e-05
0.002121313755855897,1.0050595073344211,-0.20914007050553543,-0.092888631890589213,-0.00082028279185045107,0.00010794618327713338,7.0860732632844076e-05,3.3836822948169773e-05,3.0496943384209002e-05,-0.54784492485436076,-0.54858602127226508,-0.00037946724971381227,0.54808514760574645,-5.5875946728075285e-05,-4.0798539678141441e-05,-2.7976487953246976e-05
0.002211487453228876,1.0052728197579903,-0.20303655814064989,-0.097430226057345429,-0.0008640196311815796,0.00012284338091701828,7.9802456741380549e-05,3.7985882198175327e-05,3.4213058473932896e-05,-0.54776072261747699,-0.54855442241025443,-0.00041060014434829867,0.54802478110248654,-6.5013721099677795e-05,-4.5019988544981615e-05,-3.1625826389602842e-05
0.002301661150601855,1.0054814083796104,-0.19732739183348658,-0.101966716084069,-0.0009086196789050659,0.00013886711728526156,8.9351022147180132e-05,4.2444009822310624e-05,3.820862808344468e-05,-0.54767300982424516,-0.54852115471988749,-0.00044311217881142656,0.54796229701277721,-7.495682178259471e-05,-4.947526776560538e-05,-3.551537738381488e-05
0.0023918348479748342,1.0056851614812596,-0.19197555248225043,-0.10649703912402343,-0.00095407094022312603,0.00015603743736543904,9.9510662674718309e-05,4.7220068583444566e-05,4.2492392200976325e-05,-0.5475818414895578,-0.54848629483362632,-0.00047701612686326368,0.54789777537226125,-8.572696470301658e-05,-5.4167586478832795e-05,-3.9643985154102474e-05
0.0024820085453478133,1.0058839771021495,-0.18694851241478053,-0.11102026243205902,-0.0010003614159184535,0.00017437301650102599,0.00011028472878209158,5.2322655326009961e-05,4.7072873218112591e-05,-0.54748726464305275,-0.54844991165552393,-0.00051232423754136427,0.54783128738576625,-9.7344880217422382e-05,-5.9100106586733078e-05,-4.4010065606246869e-05
0.0025721822427207924,1.0060777616328485,-0.18221757431421631,-0.11553556421653592,-0.0010474791162945636,0.00019389123441097754,0.00012167576588802881,5.776009819126146e-05,5.19583688445202e-05,-0.54738931952972181,-0.54841206748734628,-0.00054904827000509121,0.54776289666317757,-0.00010983034110715817,-6.4275936333971936e-05,-4.8611658822790843e-05
0.0026623559400937714,1.0062664286581797,-0.17775732356524776,-0.12004221777677117,-0.0010954120726610046,0.00021460824405896859,0.00013368558564722153,6.3540454964124295e-05,5.7156946551983054e-05,-0.54728804060913983,-0.54837281896139789,-0.00058719952505945127,0.54769266025113239,-0.00012320218999449791,-6.9698124527451999e-05,-5.3446476432072264e-05
0.0027525296374667505,1.0064498979996279,-0.17354517194930782,-0.12453957828676887,-0.0011441483468392756,0.00023653903582255257,0.0001463153307818579,6.9671512436359382e-05,6.2676439394985478e-05,-0.54718345739183161,-0.54833221781768904,-0.00062678887365886973,0.54762062949936752,-0.00013747836620076097,-7.5369655389352709e-05,-5.8511944301661621e-05
0.0028427033348397295,1.0066280949185427,-0.16956097539309187,-0.12902707172428488,-0.0011936760390655343,0.00025969749733451681,0.00015956553398717018,7.6160786689415314e-05,6.8524443080923334e-05,-0.54707559514298898,-0.54829031155493668,-0.0006678267826607775,0.54754685079218191,-0.00015267593202982483,-8.1293444051152533e-05,-6.3805240927477773e-05
0.003023050729585688,1.0069683958434628,-0.16220621034241395,-0.13797046085332573,-0.0012950583052542279,0.00030974781804567902,0.00018792672120495967,9.0242709342029377e-05,8.1235174414544673e-05,-0.54685011686749796,-0.54820275566774324,-0.00075428827217724622,0.54739421386949294,-0.00018589926735448453,-9.3909088246363516e-05,-7.5063004350801819e-05
0.0032033981243316466,1.0072868195158742,-0.15556969951639399,-0.1468688888041213,-0.0013994646652891489,0.00036485029112109252,0.00021876312585311883,0.00010584099668748292,9.5345114169284178e-05,-0.54661174349147046,-0.54811046530051588,-0.00084666047878505235,0.54723504268035872,-0.00022299211946135816,-0.00010756686277982564,-8.7193472825432199e-05
0.003383745519077605,1.0075829079090071,-0.14955107765422623,-0.15571952458692639,-0.001506801857373189,0.00042508156248221419,0.00025206192103072411,0.00012300621602965932,0.00011090640228870702,-0.54636057479210121,-0.54801371406673971,-0.00094501469662108567,0.54706958243239479,-0.00026406194331172735,-0.00012228727099500145,-0.00010016826709558983
0.0035640929138235637,1.0078562467203798,-0.14406783666044864,-0.16452005478097106,-0.00161697766019478,0.00049050519381756879,0.00028780461578701286,0.00014178483951667883,0.00012796739407050644,-0.54609668224182428,-0.54791274391732636,-0.0010494175162073867,0.54689804058825553,-0.000309204471411164,-0.00013808945742377904,-0.00011395761466378393
0.0037444403085695223,1.0081064577172179,-0.1390515237121282,-0.17326857352408864,-0.0017299009600285553,0.00056117286024237178,0.00032596800197539608,0.00016221937661012475,0.00014657274071670545,-0.54582011615073212,-0.54780777157500282,-0.0011599312257470991,0.5467205945553536,-0.00035850442134706981,-0.00015499117519445209,-0.00012853090349543086
0.00392478770331548,1.0083331932061714,-0.13444487102310285,-0.18196349949181068,-0.0018454818010026103,0.0006371253965377976,0.00036652493476360638,0.00018434851491895093,0.00016676348697444948,-0.54553091113823826,-0.54769899345164941,-0.0012766141383710233,0.54653739763500275,-0.00041203614931447762,-0.00017300877117311584,-0.00014385712181756293
0.0041051350980614385,1.0085361317283961,-0.13019960134058003,-0.19060351242356552,-0.0019636314225400051,0.00071839372090771623,0.0004094449826859514,0.00020820726509859289,0.00018857717966689255,-0.54522909028521627,-0.54758658936572158,-0.0013995208619430525,0.54634858359700622,-0.00046986425794276899,-0.00019215718422514676,-0.00015990520959450617
0.004285482492807397,1.008714974817106,-0.12627473059302607,-0.19918750406361171,-0.0020842622854111161,0.00080499966470880789,0.00045469497525381939,0.00023382711037412071,0.00021204798625623937,-0.54491466836197477,-0.5474707254336858,-0.0015287025254572368,0.54615427029111363,-0.00053204417170705316,-0.00021244995453225806,-0.00017664433970263207
0.004465829887553355,1.008869444478157,-0.12263524107043268,-0.20771453984685326,-0.002207288088428756,0.00089695672141154028,0.00050223946430906876,0.00026123615965995228,0.00023720682158048833,-0.54458765434146272,-0.54735155632908483,-0.001664206969633571,0.54595456251162233,-0.00059862268275672316,-0.00023389924247885674,-0.00019404413976491973
0.004646177282299313,1.0089992812008968,-0.11925103408359702,-0.21618382868191405,-0.0023326237788177263,0.00099427072007142263,0.00055204111111664493,0.00029045930063972938,0.00026408147846182164,-0.54424805336812487,-0.54722922706462707,-0.0018060789067270546,0.54574955428691441,-0.00066963846379492137,-0.0002565158548370331,-0.00021207486424765467
0.004826524677045271,1.0091042423777854,-0.11609609575330448,-0.22459469890306363,-0.0024601855584856181,0.0010969404299905252,0.00060406101132657436,0.00032151834950971394,0.00029269675823175077,-0.54389586831203185,-0.54710387441345154,-0.0019543600546825593,0.54553933072566674,-0.00074512254712310645,-0.00028030927583790066,-0.00023070752651893574
0.005006872071791229,1.0091841010337161,-0.11314782698961146,-0.23294657897375901,-0.0025898908870894632,0.0012049581058090743,0.00065825896886537302,0.00035443219633789739,0.00032307459957555041,-0.54353110099978075,-0.54697562805093336,-0.002109089250614574,0.54532396951542561,-0.00082509877280058407,-0.00030528770164933808,-0.00024991399875138719
0.005187219466537187,1.0092386447919928,-0.11038650115694759,-0.24123898188724868,-0.0027216584822599612,0.001318309981731074,0.00071459372750780283,0.00038921694623000728,0.00035523420547011478,-0.5431537531921159,-0.54684461147951557,-0.0022703025476343143,0.54510354214775403,-0.00090958420936690777,-0.00033145807755334121,-0.0002696670853188367
0.005367566861283145,1.0092676750199747,-0.10779482191098408,-0.24947149246708064,-0.0028554083174793235,0.001436976721236776,0.00077302316704723744,0.00042588605607394708,0.0003891921676332222,-0.54276382736187456,-0.54671094278378263,-0.0024380332980741049,0.54487811492628746,-0.0009985895491410417,-0.00035882613710547489,-0.00028994057435442359
0.0055479142560291034,1.0092710061141985,-0.10535756026665284,-0.25764375695927844,-0.0029910616182347435,0.0015609338267813305,0.00083350446973554755,0.00046445046610026086,0.00042496258741499265,-0.5423613273133604,-0.54657473525129652,-0.0026123122254966507,0.54464774980038799,-0.0010921194792356129,-0.00038739644239848121,-0.00031070927167358738
0.0057282616507750616,1.0092484648974001,-0.10306125481436389,-0.26575547444968523,-0.0031285408569177689,0.0016901520134147906,0.00089599426162957066,0.00050491872579864333,0.00046255719243343707,-0.54194625867485025,-0.54643609788646419,-0.0027931674874339318,0.5444125050575549,-0.0011901730295486778,-0.0004171724247650312,-0.00033194902044453452
0.00590860904552102,1.0091998901040529,-0.10089396262718085,-0.27380638974574928,-0.0032677697467077922,0.0018245975503405928,0.00096044873277356777,0.00054729711428049433,0.00050198544885608082,-0.54151862928892502,-0.5462951358385516,-0.0029806247305297858,0.54417243590097486,-0.0012927438993708123,-0.00044815642557003696,-0.00035363670919533977
0.006088956440266978,1.0091251319345476,-0.098845051133246542,-0.28179628744105228,-0.0034086732345776152,0.001964232574222661,0.0010268237396891288,0.00059158975529157148,0.00054325466935890583,-0.54107844952019457,-0.54615195076042022,-0.0031747071395657835,0.54392759493339904,-0.001399820764331663,-0.00048034973682675633,-0.00037575027038181145
0.006269303835012936,1.009024051664011,-0.096905023303483884,-0.28972498694098986,-0.0035511774935737712,0.0021090153773609486,0.0010950748930858517,0.00063779872693082735,0.00058637011666309185,-0.54062573249596646,-0.54600664111100816,-0.0033754354815873169,0.5436780325641104,-0.0015113875651779,-0.00051375264134277253,-0.00039826867148158221
0.006449651229758894,1.0088965212963357,-0.095065370094824353,-0.29759233827416254,-0.0036952099145348724,0.0022589006731952026,0.0011651576330671258,0.00068592416612755548,0.0006313351025805375,-0.5401604942921433,-0.54585930241182601,-0.0035828281460513717,0.54342379735217383,-0.0016274237795840599,-0.00054836445216497752,-0.00042117190016503932
0.006629998624504852,1.0087424232551758,-0.093318445316948578,-0.30539821854946853,-0.0038406990973725362,0.0024138398413214718,0.0012370272936849662,0.0007359643680514169,0.00067815108264889109,-0.53968275407423016,-0.54571002746567798,-0.0037969011817313367,0.54316493629669371,-0.001747904678083838,-0.00058418355119752897,-0.00044444094473057463
0.00681034601925081,1.0085616501042802,-0.091657359045300202,-0.3131425289464641,-0.0039875748419914868,0.0025737811541155717,0.0013106391585056599,0.00078791588068050414,0.00072681774649611269,-0.53919253420144442,-0.54555890654415284,-0.0040176683310385311,0.54290149508289265,-0.0018728015652443085,-0.00062120742690460068,-0.00046805777083278819
0.006990693413996768,1.008354104291695,-0.0900758864508827,-0.32082519214842148,-0.0041357681389052109,0.0027386699868552971,0.0013859485086414112,0.00084177359472909744,0.00077733310405755463,-0.53868986030042521,-0.54540602754919332,-0.0042451410623371493,0.54263351829125317,-0.0020020820071928562,-0.0006594327110117401,-0.00049200529541879446
0.0071710408087427265,1.008119697914188,-0.088568389506627779,-0.32844615014474438,-0.0042852111596026476,0.0029084490129374328,0.0014629106644181106,0.00089753082913519085,0.00082969356778115418,-0.53817476131381448,-0.54525147615305036,-0.004479328600704411,0.54236104957559361,-0.0021357100464777109,-0.00069885521414911648,-0.00051626735859970044
0.007351388203488685,1.0078583524985749,-0.087129749497479619,-0.33600536234277878,-0.0044358372467167857,0.003083058385562555,0.0015414810216210827,0.00095517941232767863,0.00088389403098946965,-0.53764726952801256,-0.54509533592013992,-0.0047202379574843405,0.54208413181489978,-0.002273646405110906,-0.00073946996041761954,-0.00054082869401173277
0.007531735598234643,1.0075699987968447,-0.085755308634089089,-0.34350280393974858,-0.0045875809040348443,0.003262435907136639,0.0016216150831383201,0.001014709759490504,0.00093992794257081156,-0.53710742058365746,-0.54493768841365453,-0.004967873958932353,0.54180280724294161,-0.0024158486765893422,-0.00078127122087039537,-0.0005656748981374707
0.007712082992980601,1.0072545765927401,-0.084440819369047834,-0.35093846451430205,-0.0047403777863794872,0.0034465171875279429,0.001703268486720569,0.0010761109460264802,0.00099778737816120112,-0.53655525347178001,-0.54477861328930977,-0.0052222392742096672,0.54151711755905207,-0.0025622715076649358,-0.00082425254590359483,-0.00059079239900108622
0.00789243038772656,1.0069120345182372,-0.083182400255698966,-0.35831234680423518,-0.0048941646893854605,0.0036352357921875331,0.0017863970294551825,0.0011393707774222919,0.0010574631079839135,-0.53599081051802078,-0.54461818837816656,-0.0054833344429367006,0.54122710402284668,-0.0027128667705769473,-0.00086840679656318863,-0.00061616842456864332
